,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
195,Dusty Hannahs,MEM,2020,2,6.5,.444,.667,0.5,0.0,0.0,0.0,6.0,SG,21.3,.607,3.1,.146,0
196,Tim Hardaway Jr.,DAL,2020,71,29.5,.434,.398,3.3,1.9,0.6,0.1,15.8,SG,14.5,.581,-0.1,.102,1
197,James Harden,HOU,2020,68,36.5,.444,.355,6.6,7.5,1.8,0.9,34.3,SG,29.1,.626,9.6,.254,1
198,Maurice Harkless,TOT,2020,62,23.0,.502,.347,3.9,1.1,0.9,0.5,5.8,PF-SF,9.8,.572,-0.7,.090,0
199,Jared Harper,PHO,2020,3,2.7,.250,.000,0.0,0.0,0.0,0.0,0.7,PG,-5.3,.250,-15.7,-0.249,0
200,Montrezl Harrell,LAC,2020,63,27.8,.580,.000,7.1,1.7,0.6,1.1,18.6,C,23.2,.607,2.9,.191,1
201,Gary Harris,DEN,2020,56,31.8,.420,.333,2.9,2.1,1.4,0.3,10.4,SG,9.7,.519,-2.5,.052,1
202,Joe Harris,BRK,2020,69,30.8,.486,.424,4.3,2.1,0.6,0.2,14.5,SF,13.3,.606,-0.2,.097,1
203,Tobias Harris,PHI,2020,72,34.3,.471,.367,6.9,3.2,0.7,0.6,19.6,PF,17.2,.556,0.8,.121,1
204,Shaquille Harrison,CHI,2020,43,11.3,.467,.381,2.0,1.1,0.8,0.4,4.9,SG,17.8,.559,2.8,.153,0
205,Josh Hart,NOP,2020,65,27.0,.423,.342,6.5,1.7,1.0,0.4,10.1,SF,11.9,.563,-0.7,.085,0
206,Isaiah Hartenstein,HOU,2020,23,11.6,.657,.000,3.9,0.8,0.4,0.5,4.7,C,18.6,.674,0.3,.190,1
207,Udonis Haslem,MIA,2020,4,11.0,.364,.333,4.0,0.3,0.0,0.0,3.0,C,6.5,.470,-7.6,.041,1
208,Jaxson Hayes,NOP,2020,64,16.9,.672,.250,4.0,0.9,0.4,0.9,7.4,C,17.6,.689,-0.3,.171,0
209,Gordon Hayward,BOS,2020,52,33.5,.500,.383,6.7,4.1,0.7,0.4,17.5,SF,18.1,.595,2.7,.158,1
210,John Henson,TOT,2020,40,15.0,.556,.222,4.1,1.4,0.6,1.1,5.5,C,17.0,.578,0.9,.109,0
211,Dewan Hernandez,TOR,2020,6,4.7,.357,.500,2.3,0.5,0.2,0.0,2.3,C,12.9,.432,-9.6,.043,1
212,Juan Hernangómez,TOT,2020,48,17.4,.405,.341,4.1,0.8,0.4,0.2,6.0,PF,10.4,.518,-3.4,.052,0
213,Willy Hernangómez,CHO,2020,31,12.1,.532,.227,4.3,0.9,0.3,0.2,6.1,C,19.2,.576,0.1,.107,0
214,Tyler Herro,MIA,2020,55,27.4,.428,.389,4.1,2.2,0.6,0.2,13.5,SG,12.5,.550,-1.6,.050,1
215,Kevin Hervey,OKC,2020,10,5.2,.259,.150,1.2,0.5,0.1,0.1,1.7,PF,5.0,.315,-5.1,-0.085,1
216,Mario Hezonja,POR,2020,53,16.4,.422,.308,3.5,0.9,0.7,0.2,4.8,PF,9.5,.525,-2.9,.043,1
217,Buddy Hield,SAC,2020,72,30.8,.429,.394,4.6,3.0,0.9,0.2,19.2,SG,16.0,.566,1.1,.064,0
218,George Hill,MIL,2020,59,21.5,.516,.460,3.0,3.1,0.8,0.1,9.4,PG,16.9,.659,2.9,.210,1
219,Solomon Hill,TOT,2020,59,18.4,.396,.368,2.8,1.8,0.7,0.2,5.5,PF,9.8,.535,-1.7,.064,0
220,Jaylen Hoard,POR,2020,13,7.9,.469,.000,2.5,0.3,0.4,0.0,2.9,PF,14.9,.504,-1.9,.093,1
221,Aaron Holiday,IND,2020,66,24.5,.414,.394,2.4,3.4,0.8,0.2,9.5,PG,11.6,.521,-1.6,.063,1
222,Jrue Holiday,NOP,2020,61,34.7,.455,.353,4.8,6.7,1.6,0.8,19.1,SG,17.0,.537,1.8,.088,0
223,Justin Holiday,IND,2020,73,25.0,.428,.405,3.3,1.3,1.2,0.6,8.3,SF,12.1,.585,1.3,.112,1
224,Rondae Hollis-Jefferson,TOR,2020,60,18.7,.471,.130,4.7,1.8,0.8,0.4,7.0,PF,15.1,.533,0.3,.146,1
225,Richaun Holmes,SAC,2020,44,28.2,.648,,8.1,1.0,0.9,1.3,12.3,C,19.7,.681,1.0,.190,0
226,Rodney Hood,POR,2020,21,29.5,.506,.493,3.4,1.5,0.8,0.2,11.0,SF,12.2,.625,-0.9,.084,1
227,Al Horford,PHI,2020,67,30.2,.450,.350,6.8,4.0,0.8,0.9,11.9,C,15.7,.536,2.2,.128,1
228,Talen Horton-Tucker,LAL,2020,6,13.5,.467,.308,1.2,1.0,1.3,0.2,5.7,SG,12.3,.535,-2.1,.070,1
229,Danuel House,HOU,2020,63,30.4,.427,.363,4.2,1.3,1.1,0.5,10.5,SF,11.3,.572,-0.7,.091,1
230,Dwight Howard,LAL,2020,69,18.9,.729,.600,7.3,0.7,0.4,1.1,7.5,C,18.7,.696,0.2,.197,1
231,William Howard,HOU,2020,2,6.5,.000,.000,1.0,0.5,0.0,0.0,0.0,PF,-12.7,.000,-19.6,-0.357,1
232,Kevin Huerter,ATL,2020,56,31.4,.413,.380,4.1,3.8,0.9,0.5,12.2,SG,11.5,.536,-1.6,.043,0
233,De'Andre Hunter,ATL,2020,63,32.0,.410,.355,4.5,1.8,0.7,0.3,12.3,SF,8.6,.521,-4.7,.002,0
234,Chandler Hutchison,CHI,2020,28,18.8,.457,.316,3.9,0.9,1.0,0.3,7.8,SF,12.4,.521,-2.6,.060,0
235,Serge Ibaka,TOR,2020,55,27.0,.512,.385,8.2,1.4,0.5,0.8,15.4,C,17.3,.583,0.1,.126,1
236,Andre Iguodala,MIA,2020,21,19.9,.432,.298,3.7,2.4,0.7,1.0,4.6,SF,10.5,.507,-0.5,.065,1
237,Ersan İlyasova,MIL,2020,63,15.7,.466,.365,4.8,0.8,0.4,0.3,6.6,PF,14.9,.589,0.4,.174,1
238,Joe Ingles,UTA,2020,72,29.7,.445,.399,3.9,5.2,0.9,0.2,9.8,PF,12.6,.595,0.7,.108,1
239,Brandon Ingram,NOP,2020,62,33.9,.463,.391,6.1,4.2,1.0,0.6,23.8,PF,18.8,.587,2.1,.115,0
240,Kyrie Irving,BRK,2020,20,32.9,.478,.394,5.2,6.4,1.4,0.5,27.4,PG,26.2,.595,7.7,.210,1
241,Jonathan Isaac,ORL,2020,34,28.8,.470,.340,6.8,1.4,1.6,2.3,11.9,PF,17.3,.552,2.3,.120,1
242,Wesley Iwundu,ORL,2020,52,18.3,.416,.341,2.5,1.2,0.5,0.3,5.8,SF,10.3,.544,-2.6,.084,1
243,Frank Jackson,NOP,2020,59,13.5,.405,.326,1.4,1.0,0.3,0.1,6.3,PG,9.1,.510,-5.5,.010,0
244,Jaren Jackson Jr.,MEM,2020,57,28.5,.469,.394,4.6,1.4,0.7,1.6,17.4,C,16.3,.593,0.4,.103,0
245,Josh Jackson,MEM,2020,22,17.3,.440,.319,3.0,1.6,0.8,0.4,9.0,SF,14.1,.547,0.0,.069,0
246,Justin Jackson,DAL,2020,65,16.1,.396,.294,2.4,0.8,0.2,0.2,5.5,PF,9.5,.496,-3.4,.054,1
247,Reggie Jackson,TOT,2020,31,24.0,.411,.393,3.0,4.1,0.4,0.2,11.9,SG-PG,13.7,.529,-0.4,.073,0
248,Justin James,SAC,2020,36,6.4,.417,.310,0.9,0.5,0.2,0.3,2.5,SF,11.0,.477,-1.4,.028,0
249,LeBron James,LAL,2020,67,34.6,.493,.348,7.8,10.2,1.2,0.5,25.3,PG,25.5,.577,8.4,.204,1
250,Amile Jefferson,ORL,2020,18,4.1,.357,,1.3,0.2,0.1,0.2,0.8,PF,8.9,.372,-5.8,.023,1
251,DaQuan Jeffries,SAC,2020,13,10.8,.500,.278,1.4,0.5,0.3,0.1,3.8,SG,11.2,.586,-3.8,.100,0
252,Ty Jerome,PHO,2020,31,10.6,.336,.280,1.5,1.4,0.5,0.1,3.3,SG,7.9,.425,-3.8,-0.003,0
253,Alize Johnson,IND,2020,17,6.9,.414,.375,2.8,0.4,0.2,0.1,2.0,PF,13.3,.509,-1.5,.111,1
254,B.J. Johnson,ORL,2020,10,8.3,.281,.333,1.5,0.3,0.3,0.0,3.0,SF,5.4,.412,-9.0,-0.074,1
255,Cameron Johnson,PHO,2020,57,22.0,.435,.390,3.3,1.2,0.6,0.4,8.8,PF,12.9,.586,0.3,.102,0
256,James Johnson,TOT,2020,32,19.3,.479,.363,3.7,2.3,0.8,1.0,8.4,PF-C,14.8,.572,0.0,.089,0
257,Keldon Johnson,SAS,2020,17,17.7,.596,.591,3.4,0.9,0.8,0.1,9.1,SF,19.1,.711,1.5,.174,0
258,Stanley Johnson,TOR,2020,25,6.0,.373,.292,1.5,0.8,0.2,0.2,2.4,PF,9.9,.454,-2.6,.014,1
259,Tyler Johnson,TOT,2020,39,18.2,.388,.319,1.9,1.9,0.4,0.2,7.0,PG-SG,10.1,.504,-2.9,.050,0
260,Nikola Jokić,DEN,2020,73,32.0,.528,.314,9.7,7.0,1.2,0.6,19.9,C,24.9,.605,7.4,.202,1
261,Damian Jones,ATL,2020,55,16.1,.680,.222,3.7,0.6,0.5,0.7,5.6,C,15.6,.712,-1.5,.152,0
262,Derrick Jones Jr.,MIA,2020,59,23.3,.527,.280,3.9,1.1,1.0,0.6,8.5,SF,14.9,.620,0.7,.153,1
263,Tyus Jones,MEM,2020,65,19.0,.459,.379,1.6,4.4,0.9,0.1,7.4,PG,15.7,.532,0.6,.117,0
264,DeAndre Jordan,BRK,2020,56,22.0,.666,,10.0,1.9,0.3,0.9,8.3,C,19.9,.682,3.0,.200,1
265,Cory Joseph,SAC,2020,72,24.4,.415,.352,2.6,3.5,0.7,0.3,6.4,PG,10.1,.517,-2.0,.062,0
266,Mfiondu Kabengele,LAC,2020,12,5.3,.438,.450,0.9,0.2,0.2,0.2,3.5,C,18.2,.614,2.2,.173,1
267,Frank Kaminsky,PHO,2020,39,19.9,.450,.331,4.5,1.9,0.4,0.3,9.7,C,14.2,.545,-0.5,.087,0
268,Enes Kanter,BOS,2020,58,16.9,.572,.143,7.4,1.0,0.4,0.7,8.1,C,22.4,.599,1.5,.214,1
269,Luke Kennard,DET,2020,28,32.9,.442,.399,3.5,4.1,0.4,0.2,15.8,SG,14.4,.589,-0.3,.100,0
270,Stanton Kidd,UTA,2020,4,3.8,.000,.000,0.8,0.3,0.0,0.0,0.0,SG,-13.7,.000,-17.0,-0.327,1
271,Michael Kidd-Gilchrist,TOT,2020,25,11.2,.333,.250,2.7,0.6,0.1,0.2,2.4,PF,4.2,.416,-7.4,-0.030,0
272,Louis King,DET,2020,10,6.2,.381,.364,1.0,0.5,0.2,0.0,2.0,SF,6.2,.448,-6.2,-0.007,0
273,Maxi Kleber,DAL,2020,74,25.5,.461,.373,5.2,1.2,0.3,1.1,9.1,PF,13.6,.605,0.4,.123,1
274,Brandon Knight,TOT,2020,25,18.5,.353,.344,1.6,2.8,0.4,0.1,7.3,SG-PG,8.5,.503,-4.4,-0.010,0
275,Kevin Knox,NYK,2020,65,17.9,.359,.327,2.8,0.9,0.4,0.4,6.4,SF,8.3,.470,-4.2,.007,0
276,John Konchar,MEM,2020,19,9.5,.649,.500,2.5,1.2,0.4,0.2,2.8,SG,18.0,.713,4.5,.182,0
277,Furkan Korkmaz,PHI,2020,72,21.7,.430,.402,2.3,1.1,0.6,0.2,9.8,SG,12.0,.579,-1.3,.085,1
278,Luke Kornet,CHI,2020,36,15.5,.439,.287,2.3,0.9,0.3,0.7,6.0,C,12.7,.539,-1.2,.091,0
279,Kyle Korver,MIL,2020,58,16.6,.430,.418,2.1,1.2,0.4,0.2,6.7,SF,11.3,.620,0.1,.124,1
280,Rodions Kurucs,BRK,2020,47,14.6,.446,.367,2.9,1.1,0.5,0.1,4.6,PF,8.9,.555,-2.8,.055,1
281,Kyle Kuzma,LAL,2020,61,25.0,.436,.316,4.5,1.3,0.5,0.4,12.8,PF,12.2,.531,-2.6,.063,1
282,Skal Labissière,POR,2020,33,17.2,.551,.231,5.1,1.3,0.2,0.9,5.8,C,15.4,.588,-1.3,.119,1
283,Jeremy Lamb,IND,2020,46,28.1,.451,.335,4.3,2.1,1.2,0.5,12.5,SG,14.0,.547,-0.4,.099,1
284,Romeo Langford,BOS,2020,32,11.6,.350,.185,1.3,0.4,0.3,0.3,2.5,SG,5.4,.434,-4.9,.025,1
285,Zach LaVine,CHI,2020,60,34.8,.450,.380,4.8,4.2,1.5,0.5,25.5,SG,19.4,.568,2.4,.091,0
286,Vic Law,ORL,2020,8,7.8,.333,.143,1.4,0.4,0.3,0.0,1.9,PF,3.7,.363,-9.6,-0.052,1
287,Jake Layman,MIN,2020,23,22.0,.453,.333,2.5,0.7,0.7,0.4,9.1,SF,10.3,.544,-3.7,.030,0
288,T.J. Leaf,IND,2020,28,7.9,.419,.278,2.5,0.3,0.4,0.1,3.0,PF,12.9,.451,-2.4,.061,1
289,Jalen Lecque,PHO,2020,5,6.4,.400,.000,0.4,0.4,0.0,0.0,2.0,SG,2.7,.460,-10.0,-0.065,0
290,Courtney Lee,DAL,2020,24,14.4,.488,.447,1.3,0.5,0.8,0.3,4.5,SG,10.8,.629,-0.6,.092,1
291,Damion Lee,GSW,2020,49,29.0,.417,.356,4.9,2.7,1.0,0.1,12.7,SG,12.7,.548,-2.3,.058,0
292,Alex Len,TOT,2020,55,17.6,.555,.271,5.8,0.9,0.4,0.9,8.0,C,17.7,.600,-0.7,.122,0
293,Kawhi Leonard,LAC,2020,57,32.4,.470,.378,7.1,4.9,1.8,0.6,27.1,SF,26.9,.589,8.9,.226,1
294,Meyers Leonard,MIA,2020,51,20.3,.509,.414,5.1,1.1,0.3,0.3,6.1,C,10.6,.627,-0.9,.096,1
295,Caris LeVert,BRK,2020,45,29.6,.425,.364,4.2,4.4,1.2,0.2,18.7,SG,16.1,.514,-0.3,.055,1
296,Damian Lillard,POR,2020,66,37.5,.463,.401,4.3,8.0,1.1,0.3,30.0,PG,26.9,.627,7.5,.225,1
297,Nassir Little,POR,2020,48,11.9,.430,.237,2.3,0.5,0.3,0.3,3.6,PF,9.6,.505,-3.5,.047,1
298,Kevon Looney,GSW,2020,20,13.1,.367,.071,3.3,1.0,0.6,0.3,3.4,C,9.4,.403,-5.6,.006,0
299,Brook Lopez,MIL,2020,68,26.7,.435,.314,4.6,1.5,0.7,2.4,12.0,C,15.0,.551,2.0,.145,1
300,Robin Lopez,MIL,2020,66,14.5,.492,.333,2.4,0.7,0.2,0.7,5.4,C,10.2,.554,-2.6,.077,1
301,Kevin Love,CLE,2020,56,31.8,.450,.374,9.8,3.2,0.6,0.3,17.6,PF,17.9,.599,2.0,.101,0
302,Kyle Lowry,TOR,2020,58,36.2,.416,.352,5.0,7.5,1.4,0.4,19.4,PG,17.7,.590,3.2,.171,1
303,Timothé Luwawu-Cabarrot,BRK,2020,47,18.1,.435,.388,2.7,0.6,0.4,0.1,7.8,SF,11.0,.599,-2.2,.095,1
304,Trey Lyles,SAS,2020,63,20.2,.446,.387,5.7,1.1,0.4,0.4,6.4,PF,12.6,.557,-1.2,.083,0
305,Daryl Macon,MIA,2020,4,3.5,.333,.500,0.0,0.3,0.0,0.0,0.8,PG,-3.1,.500,-11.4,-0.161,1
306,J.P. Macura,CLE,2020,1,1.0,,,0.0,0.0,0.0,0.0,0.0,SG,0.0,,-6.4,-0.022,0
307,Josh Magette,ORL,2020,8,4.8,.333,.250,0.8,0.6,0.4,0.1,1.5,PG,5.1,.378,-6.2,-0.127,1
308,Ian Mahinmi,WAS,2020,38,21.3,.495,.192,5.7,1.3,0.8,1.2,7.4,C,14.2,.545,-2.7,.083,0
309,Thon Maker,DET,2020,60,12.9,.482,.344,2.8,0.7,0.4,0.7,4.7,C,13.7,.582,-1.4,.096,0
310,Terance Mann,LAC,2020,41,8.8,.468,.350,1.3,1.3,0.3,0.1,2.4,SF,10.6,.545,-1.6,.106,1
311,Boban Marjanović,DAL,2020,44,9.6,.573,.235,4.5,0.5,0.2,0.2,6.6,C,25.7,.612,1.2,.200,1
312,Lauri Markkanen,CHI,2020,50,29.8,.425,.344,6.3,1.5,0.8,0.5,14.7,PF,14.3,.560,-0.6,.084,0
313,Caleb Martin,CHO,2020,18,17.6,.440,.541,2.1,1.3,0.7,0.4,6.2,SF,12.0,.595,-1.0,.081,0
314,Cody Martin,CHO,2020,48,18.8,.430,.234,3.3,2.0,0.8,0.2,5.0,SF,10.5,.505,-2.2,.052,0
315,Jeremiah Martin,BRK,2020,9,11.0,.453,.278,1.1,2.0,0.8,0.2,7.1,PG,21.8,.541,3.2,.176,1
316,Kelan Martin,MIN,2020,31,16.0,.392,.260,3.1,0.7,0.2,0.3,6.4,SF,9.2,.506,-4.3,.023,0
317,Frank Mason III,MIL,2020,9,13.1,.451,.286,2.1,3.2,0.6,0.1,6.9,PG,16.9,.530,0.0,.143,1
318,Garrison Mathews,WAS,2020,18,12.6,.429,.413,1.3,0.6,0.4,0.1,5.4,SG,13.1,.691,-1.1,.131,0
319,Wesley Matthews,MIL,2020,67,24.4,.396,.364,2.5,1.4,0.6,0.1,7.4,SG,8.1,.547,-1.8,.093,1
320,Luc Mbah a Moute,HOU,2020,3,8.3,.400,.000,0.7,0.0,0.7,0.0,1.7,PF,6.4,.425,-7.4,-0.008,1
321,Patrick McCaw,TOR,2020,37,24.5,.414,.324,2.3,2.1,1.1,0.1,4.6,SF,7.3,.500,-1.8,.075,1
322,CJ McCollum,POR,2020,70,36.5,.451,.379,4.2,4.4,0.8,0.6,22.2,SG,17.0,.541,0.5,.077,1
323,T.J. McConnell,IND,2020,71,18.7,.516,.294,2.7,5.0,0.8,0.2,6.5,PG,16.5,.540,0.5,.121,1
324,Jalen McDaniels,CHO,2020,16,18.3,.471,.375,4.1,0.8,0.5,0.2,5.6,SF,10.7,.574,-3.3,.078,0
325,Doug McDermott,IND,2020,69,19.9,.488,.435,2.5,1.1,0.2,0.1,10.3,PF,14.4,.620,0.0,.117,1
326,JaVale McGee,LAL,2020,68,16.6,.637,.500,5.7,0.5,0.5,1.4,6.6,C,19.4,.652,1.5,.198,1
327,Rodney McGruder,LAC,2020,56,15.6,.398,.270,2.7,0.6,0.5,0.1,3.3,SG,6.7,.477,-3.0,.055,1
328,Alfonzo McKinnie,CLE,2020,40,14.8,.427,.215,2.8,0.4,0.6,0.2,4.6,SF,8.7,.493,-5.3,.014,0
329,Jordan McLaughlin,MIN,2020,30,19.7,.489,.382,1.6,4.2,1.1,0.1,7.6,PG,16.3,.587,0.3,.130,0
330,Ben McLemore,HOU,2020,71,22.8,.444,.400,2.2,0.8,0.6,0.2,10.1,SF,11.8,.622,-0.5,.099,1
331,Jordan McRae,TOT,2020,37,21.2,.407,.357,3.4,2.5,0.6,0.4,11.5,SG,14.2,.515,-1.5,.044,0
332,Nicolò Melli,NOP,2020,60,17.4,.421,.335,3.0,1.4,0.6,0.4,6.6,C,11.4,.556,-1.3,.082,0
333,De'Anthony Melton,MEM,2020,60,19.5,.401,.286,3.7,2.9,1.3,0.3,7.6,PG,13.5,.501,-0.2,.072,0
334,Chimezie Metu,SAS,2020,18,5.8,.571,.000,1.8,0.6,0.2,0.3,3.2,C,22.2,.608,1.8,.130,0
335,Khris Middleton,MIL,2020,62,29.9,.497,.415,6.2,4.3,0.9,0.1,20.9,SF,21.1,.619,4.1,.205,1
336,Eric Mika,SAC,2020,1,19.0,.667,,7.0,0.0,0.0,0.0,6.0,C,13.9,.773,-3.2,.218,0
337,C.J. Miles,WAS,2020,10,16.1,.322,.314,1.2,1.2,1.0,0.4,6.4,SF,11.1,.472,-1.8,.035,0
338,Malcolm Miller,TOR,2020,28,5.8,.414,.364,0.6,0.4,0.2,0.1,1.3,SF,6.7,.538,-2.3,.082,1
339,Patty Mills,SAS,2020,66,22.5,.431,.382,1.6,1.8,0.8,0.1,11.6,PG,14.8,.592,0.0,.091,0
340,Paul Millsap,DEN,2020,51,24.3,.482,.435,5.7,1.6,0.9,0.6,11.6,PF,16.9,.591,0.1,.136,1
341,Shake Milton,PHI,2020,40,20.1,.484,.430,2.2,2.6,0.5,0.2,9.4,SG,14.4,.617,-1.0,.126,1
342,Donovan Mitchell,UTA,2020,69,34.3,.449,.366,4.4,4.3,1.0,0.2,24.0,SG,18.8,.558,1.9,.110,1
343,Naz Mitrou-Long,IND,2020,5,9.4,.353,.167,1.4,1.6,0.2,0.2,2.8,SG,7.8,.412,-1.4,-0.022,1
344,Adam Mokoka,CHI,2020,11,10.2,.429,.400,0.9,0.4,0.4,0.0,2.9,SF,8.2,.538,-4.1,.073,0
345,Malik Monk,CHO,2020,55,21.3,.434,.284,2.9,2.1,0.5,0.3,10.3,SG,12.6,.530,-2.3,.028,0
346,Matt Mooney,CLE,2020,4,4.8,.250,.000,0.8,0.3,0.5,0.3,0.5,SG,8.1,.250,-0.4,.007,0
347,E'Twaun Moore,NOP,2020,56,18.2,.426,.377,2.3,1.4,0.6,0.2,8.3,SG,11.3,.510,-2.7,.043,0
348,Ja Morant,MEM,2020,67,31.0,.477,.335,3.9,7.3,0.9,0.3,17.8,PG,17.4,.556,0.3,.088,0
349,Juwan Morgan,UTA,2020,21,6.4,.577,.375,1.4,0.3,0.0,0.1,1.7,PF,10.1,.648,-3.2,.106,1
350,Marcus Morris,TOT,2020,62,31.2,.438,.408,5.0,1.4,0.8,0.5,16.7,SF-PF,14.3,.570,-0.1,.088,0
351,Markieff Morris,TOT,2020,58,20.5,.443,.386,3.8,1.3,0.5,0.3,9.7,PF,12.5,.565,-2.0,.058,0
352,Monte Morris,DEN,2020,73,22.4,.459,.378,1.9,3.5,0.8,0.2,9.0,PG,14.9,.545,-0.2,.112,1
353,Johnathan Motley,LAC,2020,13,3.2,.733,1.000,0.8,0.6,0.2,0.0,2.2,PF,28.5,.774,8.1,.299,1
354,Emmanuel Mudiay,UTA,2020,54,15.7,.462,.345,2.3,2.1,0.4,0.2,7.3,PG,13.0,.543,-1.9,.057,1
355,Mychal Mulder,GSW,2020,7,29.1,.388,.308,3.3,1.1,0.3,0.1,11.0,SF,7.8,.533,-6.1,.017,0
356,Dejounte Murray,SAS,2020,66,25.6,.462,.369,5.8,4.1,1.7,0.3,10.9,PG,16.2,.524,0.4,.074,0
357,Jamal Murray,DEN,2020,59,32.3,.456,.346,4.0,4.8,1.1,0.3,18.5,PG,17.7,.559,1.2,.107,1
358,Džanan Musa,BRK,2020,40,12.2,.372,.244,2.2,1.1,0.4,0.0,4.8,SF,9.4,.484,-4.4,.016,1
359,Mike Muscala,OKC,2020,47,12.2,.407,.378,2.3,0.9,0.2,0.3,4.8,C,12.5,.569,-0.1,.107,1
360,Sviatoslav Mykhailiuk,DET,2020,56,22.6,.410,.404,1.9,1.9,0.7,0.1,9.0,SF,11.2,.578,-1.9,.060,0
361,Abdel Nader,OKC,2020,55,15.8,.468,.375,1.8,0.7,0.4,0.4,6.3,SF,11.3,.591,-1.0,.074,1
362,Larry Nance Jr.,CLE,2020,56,26.3,.531,.352,7.3,2.2,1.0,0.4,10.1,PF,17.3,.608,1.7,.128,0
363,Shabazz Napier,TOT,2020,56,24.0,.412,.317,2.8,4.7,1.2,0.2,10.3,PG,13.8,.552,-1.1,.059,0
364,Raul Neto,PHI,2020,54,12.4,.455,.386,1.1,1.8,0.4,0.1,5.1,PG,12.7,.567,-1.8,.083,1
365,Malik Newman,CLE,2020,1,4.0,.000,.000,0.0,0.0,0.0,0.0,2.0,SG,-11.4,.347,-25.7,-0.502,0
366,Georges Niang,UTA,2020,66,14.0,.438,.400,1.9,0.7,0.3,0.1,5.9,PF,11.7,.589,-0.1,.092,1
367,Joakim Noah,LAC,2020,5,10.0,.500,,3.2,1.4,0.2,0.2,2.8,C,11.1,.608,-1.6,.096,1
368,Nerlens Noel,OKC,2020,61,18.5,.684,.333,4.9,0.9,1.0,1.5,7.4,C,20.4,.711,3.1,.209,1
369,Zach Norvell,TOT,2020,5,8.2,.250,.375,1.2,0.6,0.4,0.0,2.0,SG,2.6,.402,-8.4,-0.084,0
370,Jaylen Nowell,MIN,2020,15,10.1,.358,.115,0.9,1.3,0.2,0.1,3.8,SG,10.5,.471,-3.8,.051,0
371,Frank Ntilikina,NYK,2020,57,20.8,.393,.321,2.1,3.0,0.9,0.3,6.3,PG,9.8,.497,-3.2,.037,0
372,Kendrick Nunn,MIA,2020,67,29.3,.439,.350,2.7,3.3,0.8,0.2,15.3,PG,12.9,.534,-2.3,.049,1
373,Jusuf Nurkić,POR,2020,8,31.6,.495,.200,10.3,4.0,1.4,2.0,17.6,C,22.6,.567,2.0,.164,1
374,David Nwaba,BRK,2020,20,13.4,.521,.429,2.3,0.4,0.6,0.6,5.2,SF,14.0,.627,1.0,.138,1
375,Royce O'Neale,UTA,2020,71,28.9,.433,.377,5.5,2.5,0.8,0.5,6.3,SF,9.5,.578,0.9,.101,1
376,Kyle O'Quinn,PHI,2020,29,10.8,.494,.259,4.0,1.8,0.2,0.8,3.5,C,18.6,.544,3.0,.165,1
377,Semi Ojeleye,BOS,2020,69,14.7,.408,.378,2.1,0.5,0.3,0.1,3.4,PF,7.7,.562,-1.7,.088,1
378,Jahlil Okafor,NOP,2020,30,15.6,.623,.333,4.2,1.2,0.2,0.7,8.1,C,18.3,.642,-0.2,.133,0
379,Elie Okobo,PHO,2020,55,13.1,.398,.352,1.6,2.1,0.4,0.1,4.0,PG,10.6,.516,-1.9,.067,0
380,Josh Okogie,MIN,2020,62,25.0,.427,.266,4.3,1.6,1.1,0.4,8.6,SG,11.5,.553,-2.4,.068,0
381,KZ Okpala,MIA,2020,5,5.2,.600,.000,1.0,0.2,0.4,0.2,1.4,PF,13.7,.595,2.7,.118,1
382,Victor Oladipo,IND,2020,19,27.8,.394,.317,3.9,2.9,0.9,0.2,14.5,SG,11.3,.506,-3.3,.002,1
383,Kelly Olynyk,MIA,2020,67,19.4,.462,.406,4.6,1.7,0.7,0.3,8.2,C,14.6,.621,1.0,.135,1
384,Miye Oni,UTA,2020,10,10.9,.375,.368,1.7,0.4,0.4,0.2,3.5,SF,9.7,.512,-4.3,.063,1
385,Cedi Osman,CLE,2020,65,29.4,.437,.383,3.6,2.4,0.8,0.2,11.0,SF,10.7,.552,-2.6,.040,0
386,Kelly Oubre Jr.,PHO,2020,56,34.5,.452,.352,6.4,1.5,1.3,0.7,18.7,SF,14.9,.560,-0.5,.093,0
387,Tariq Owens,PHO,2020,3,5.0,.200,.000,1.0,0.0,0.3,0.0,1.3,PF,8.4,.340,-5.8,.021,0
388,Jeremy Pargo,GSW,2020,3,14.7,.500,.429,1.0,2.7,0.3,0.0,8.3,PG,12.6,.557,-5.9,.011,0
389,Jabari Parker,TOT,2020,38,24.1,.510,.269,5.6,1.8,1.2,0.4,14.0,PF,18.0,.571,0.3,.083,0
390,Chandler Parsons,ATL,2020,5,10.8,.278,.286,1.4,0.6,0.8,0.2,2.8,PF,5.6,.389,-6.1,-0.065,0
391,Eric Paschall,GSW,2020,60,27.6,.497,.287,4.6,2.1,0.5,0.2,14.0,PF,14.5,.571,-2.7,.062,0
392,Anžejs Pasečņiks,WAS,2020,27,16.2,.526,.000,4.0,0.7,0.3,0.4,5.8,C,11.3,.551,-5.6,.054,0
393,Patrick Patterson,LAC,2020,59,13.2,.408,.390,2.6,0.7,0.1,0.1,4.9,PF,11.5,.580,0.3,.118,1
394,Justin Patton,OKC,2020,5,4.8,.400,.250,1.0,0.4,0.0,0.0,1.8,C,4.7,.450,-10.1,-0.063,1
