,name,team,year,games_played,mpg,fg%,3pfg%,rebounds,assists,steals,blocks,points_per_game,position,player_efficiency,true_shooting,plus_minus,win_shares_percentage,in_playoff
1078,Trevor Ariza,HOU,2018,67,33.9,0.41200000000000003,0.368,4.4,1.6,1.5,0.2,11.7,SF,11.8,0.5670000000000001,0.7,0.113,1
1087,Lonzo Ball,LAL,2018,52,34.2,0.36,0.305,6.9,7.2,1.7,0.8,10.2,PG,12.5,0.444,1.0,0.053,0
1089,Harrison Barnes,DAL,2018,77,34.2,0.445,0.35700000000000004,6.1,2.0,0.6,0.2,18.9,PF,15.8,0.539,-0.5,0.07,0
1090,Will Barton,DEN,2018,81,33.1,0.452,0.37,5.0,4.1,1.0,0.6,15.7,SG,16.2,0.562,1.1,0.111,0
1091,Nicolas Batum,CHO,2018,64,31.0,0.415,0.336,4.8,5.5,1.0,0.4,11.6,SG,14.4,0.523,0.4,0.084,0
1095,Bradley Beal,WAS,2018,82,36.3,0.46,0.375,4.4,4.5,1.2,0.4,22.6,SG,18.4,0.564,2.2,0.111,1
1110,Eric Bledsoe,TOT,2018,74,31.4,0.473,0.34700000000000003,3.8,5.0,2.0,0.6,17.7,PG,19.7,0.5820000000000001,2.5,0.11599999999999999,0
1113,Bojan Bogdanović,IND,2018,80,30.8,0.474,0.402,3.4,1.5,0.7,0.1,14.3,SF,13.9,0.605,-0.7,0.105,1
1116,Devin Booker,PHO,2018,54,34.5,0.43200000000000005,0.38299999999999995,4.5,4.7,0.9,0.3,24.9,SG,18.1,0.561,0.9,0.063,0
1119,Avery Bradley,TOT,2018,46,31.2,0.414,0.369,2.5,2.0,1.1,0.2,14.3,SG,9.6,0.496,-4.0,-0.006999999999999999,0
1128,Jaylen Brown,BOS,2018,70,30.7,0.465,0.395,4.9,1.6,1.0,0.4,14.5,SG,13.6,0.562,-0.5,0.1,1
1137,Jimmy Butler,MIN,2018,59,36.7,0.474,0.35,5.3,4.9,2.0,0.4,22.2,SG,23.7,0.59,5.8,0.198,1
1141,Kentavious Caldwell-Pope,LAL,2018,74,33.2,0.426,0.38299999999999995,5.2,2.2,1.4,0.2,13.4,SG,13.2,0.561,0.3,0.10300000000000001,0
1153,Wilson Chandler,DEN,2018,74,31.7,0.445,0.358,5.4,2.1,0.6,0.5,10.0,SF,10.9,0.542,-2.1,0.067,0
1170,DeMarcus Cousins,NOP,2018,48,36.2,0.47,0.354,12.9,5.4,1.6,1.6,25.2,C,22.6,0.583,4.7,0.13,1
1171,Robert Covington,PHI,2018,80,31.7,0.413,0.369,5.4,2.0,1.7,0.9,12.6,SF,12.9,0.563,1.5,0.11599999999999999,1
1178,Stephen Curry,GSW,2018,51,32.0,0.495,0.423,5.1,6.1,1.6,0.2,26.4,PG,28.2,0.675,7.7,0.267,1
1180,Anthony Davis,NOP,2018,75,36.4,0.534,0.34,11.1,2.3,1.5,2.6,28.1,PF,28.9,0.612,6.7,0.24100000000000002,1
1188,DeMar DeRozan,TOR,2018,80,33.9,0.456,0.31,3.9,5.2,1.1,0.3,23.0,SG,21.0,0.555,2.8,0.17,1
1196,Goran Dragić,MIA,2018,75,31.7,0.45,0.37,4.1,4.8,0.8,0.2,17.3,PG,16.6,0.5429999999999999,0.3,0.106,1
1198,Andre Drummond,DET,2018,78,33.7,0.529,0.0,16.0,3.0,1.5,1.6,15.0,C,22.9,0.555,3.2,0.18899999999999997,0
1201,Kevin Durant,GSW,2018,68,34.2,0.516,0.419,6.8,5.4,0.7,1.8,26.4,SF,26.0,0.64,7.3,0.215,1
1205,Joel Embiid,PHI,2018,63,30.3,0.483,0.308,11.0,3.2,0.6,1.8,22.9,C,22.9,0.573,3.3,0.155,1
1210,Tyreke Evans,MEM,2018,52,30.9,0.452,0.39899999999999997,5.1,5.2,1.1,0.3,19.4,PG,21.1,0.561,4.5,0.126,0
1221,Evan Fournier,ORL,2018,57,32.2,0.45899999999999996,0.379,3.2,2.9,0.8,0.3,17.8,SF,15.5,0.5770000000000001,-0.6,0.087,0
1226,Danilo Gallinari,LAC,2018,21,32.0,0.39799999999999996,0.324,4.8,2.0,0.6,0.5,15.3,SF,13.8,0.545,-0.5,0.08800000000000001,0
1228,Marc Gasol,MEM,2018,73,33.0,0.42,0.341,8.1,4.2,0.7,1.4,17.2,C,17.4,0.532,2.3,0.08,0
1231,Paul George,OKC,2018,79,36.6,0.43,0.401,5.7,3.3,2.0,0.5,21.9,SF,18.7,0.57,2.9,0.147,1
1234,Taj Gibson,MIN,2018,82,33.2,0.5770000000000001,0.2,7.1,1.2,0.8,0.7,12.2,PF,15.4,0.61,-0.5,0.126,1
1236,Rudy Gobert,UTA,2018,56,32.4,0.622,0.0,10.7,1.4,0.8,2.3,13.5,C,20.7,0.657,3.4,0.214,1
1237,Aaron Gordon,ORL,2018,58,32.9,0.434,0.336,7.9,2.3,1.0,0.8,17.6,PF,16.5,0.53,0.3,0.07200000000000001,0
1238,Eric Gordon,HOU,2018,69,31.2,0.428,0.359,2.5,2.2,0.6,0.4,18.0,SG,15.2,0.578,0.4,0.105,1
1245,Draymond Green,GSW,2018,70,32.7,0.45399999999999996,0.301,7.6,7.3,1.4,1.3,11.0,PF,16.1,0.556,2.8,0.127,1
1249,Blake Griffin,TOT,2018,58,34.0,0.43799999999999994,0.345,7.4,5.8,0.7,0.3,21.4,PF,19.6,0.544,3.4,0.12,0
1251,Tim Hardaway Jr.,NYK,2018,57,33.1,0.42100000000000004,0.317,3.9,2.7,1.1,0.2,17.5,SG,14.4,0.5329999999999999,-0.6,0.067,0
1252,James Harden,HOU,2018,72,35.4,0.449,0.36700000000000005,5.4,8.8,1.8,0.7,30.4,SG,29.8,0.619,9.9,0.289,1
1256,Gary Harris,DEN,2018,67,34.4,0.485,0.396,2.6,2.9,1.8,0.2,17.5,SG,16.5,0.597,0.8,0.114,0
1258,Tobias Harris,TOT,2018,80,33.4,0.46,0.41100000000000003,5.5,2.4,0.9,0.4,18.6,PF,17.1,0.565,1.9,0.12,0
1278,Jrue Holiday,NOP,2018,81,36.1,0.494,0.337,4.5,6.0,1.5,0.8,19.0,SG,17.8,0.57,1.6,0.11599999999999999,1
1279,Justin Holiday,CHI,2018,72,31.5,0.371,0.359,4.0,2.1,1.1,0.4,12.2,SG,10.8,0.513,-1.9,0.036000000000000004,0
1285,Al Horford,BOS,2018,72,31.6,0.489,0.429,7.4,4.7,0.6,1.1,12.9,C,17.6,0.575,4.4,0.165,1
1287,Dwight Howard,CHO,2018,81,30.4,0.555,0.14300000000000002,12.5,1.3,0.6,1.6,16.6,C,20.5,0.5770000000000001,-0.1,0.132,0
1294,Joe Ingles,UTA,2018,82,31.4,0.467,0.44,4.2,4.8,1.1,0.2,11.5,SF,14.4,0.623,2.3,0.141,1
1296,Brandon Ingram,LAL,2018,59,33.5,0.47,0.39,5.3,3.9,0.8,0.7,16.1,SF,13.8,0.536,-1.2,0.068,0
1297,Kyrie Irving,BOS,2018,60,32.2,0.491,0.408,3.8,5.1,1.1,0.3,24.4,PG,25.0,0.61,7.3,0.222,1
1306,LeBron James,CLE,2018,82,36.9,0.542,0.36700000000000005,8.6,9.1,1.4,0.9,27.5,PF,28.6,0.621,8.7,0.221,1
1321,Nikola Jokić,DEN,2018,75,32.6,0.499,0.396,10.7,6.1,1.2,0.8,18.5,C,24.4,0.603,6.9,0.21100000000000002,0
1326,DeAndre Jordan,LAC,2018,77,31.5,0.645,0.0,15.2,1.5,0.5,0.9,12.0,C,20.2,0.648,1.4,0.18600000000000003,0
1338,Kyle Kuzma,LAL,2018,77,31.2,0.45,0.366,6.3,1.8,0.6,0.4,16.1,PF,14.2,0.5489999999999999,-0.7,0.077,0
1347,Courtney Lee,NYK,2018,76,30.4,0.45399999999999996,0.406,2.9,2.4,1.1,0.2,12.0,SG,13.0,0.564,-0.3,0.08199999999999999,0
1356,Damian Lillard,POR,2018,73,36.6,0.439,0.361,4.5,6.6,1.1,0.4,26.9,PG,25.2,0.594,7.2,0.22699999999999998,1
1363,Kyle Lowry,TOR,2018,78,32.2,0.42700000000000005,0.39899999999999997,5.6,6.9,1.1,0.2,16.2,PG,19.5,0.598,5.2,0.19399999999999998,1
1376,Wesley Matthews,DAL,2018,63,33.8,0.406,0.381,3.1,2.7,1.2,0.3,12.7,SF,11.4,0.541,-0.9,0.059000000000000004,0
1380,CJ McCollum,POR,2018,81,36.1,0.44299999999999995,0.397,4.0,3.4,1.0,0.4,21.4,SG,17.0,0.536,1.2,0.10800000000000001,1
1394,Khris Middleton,MIL,2018,82,36.4,0.466,0.359,5.2,4.0,1.5,0.3,20.1,SF,17.4,0.5770000000000001,0.0,0.111,1
1399,Paul Millsap,DEN,2018,38,30.1,0.46399999999999997,0.345,6.4,2.8,1.0,1.2,14.6,PF,17.0,0.5489999999999999,0.4,0.107,0
1401,Donovan Mitchell,UTA,2018,79,33.4,0.43700000000000006,0.34,3.7,3.7,1.5,0.3,20.5,SG,16.7,0.541,1.2,0.095,1
1407,E'Twaun Moore,NOP,2018,82,31.5,0.508,0.425,2.9,2.3,1.0,0.1,12.5,SG,12.1,0.593,-1.6,0.081,1
1419,Jamal Murray,DEN,2018,81,31.7,0.451,0.37799999999999995,3.7,3.4,1.0,0.3,16.7,PG,16.1,0.5760000000000001,-0.3,0.10300000000000001,0
1440,Victor Oladipo,IND,2018,75,34.0,0.47700000000000004,0.371,5.2,4.3,2.4,0.8,23.1,SG,23.1,0.5770000000000001,5.8,0.155,1
1454,Chris Paul,HOU,2018,58,31.8,0.46,0.38,5.4,7.9,1.7,0.2,18.6,PG,24.4,0.604,7.1,0.265,1
1467,Otto Porter,WAS,2018,77,31.6,0.503,0.441,6.4,2.0,1.5,0.5,14.7,SF,18.3,0.602,3.5,0.161,1
1469,Kristaps Porziņģis,NYK,2018,48,32.4,0.439,0.395,6.6,1.2,0.8,2.4,22.7,PF,20.4,0.539,1.8,0.099,0
1473,Taurean Prince,ATL,2018,82,30.0,0.426,0.385,4.7,2.6,1.0,0.5,14.1,SF,12.8,0.5489999999999999,-1.1,0.038,0
1482,J.J. Redick,PHI,2018,70,30.2,0.46,0.42,2.5,3.0,0.5,0.1,17.1,SG,15.9,0.614,1.1,0.15,1
1485,Josh Richardson,MIA,2018,81,33.2,0.451,0.37799999999999995,3.5,2.9,1.5,0.9,12.9,SF,13.6,0.551,0.7,0.096,1
1487,Austin Rivers,LAC,2018,61,33.7,0.424,0.37799999999999995,2.4,4.0,1.2,0.3,15.1,SG,12.6,0.526,-1.2,0.055999999999999994,0
1501,Dennis Schröder,ATL,2018,67,31.0,0.436,0.29,3.1,6.2,1.1,0.1,19.4,PG,17.3,0.515,-0.6,0.059000000000000004,0
1509,Ben Simmons,PHI,2018,81,33.7,0.545,0.0,8.1,8.2,1.7,0.9,15.8,PG,20.0,0.557,4.5,0.162,1
1527,Jayson Tatum,BOS,2018,80,30.5,0.475,0.434,5.0,1.6,1.0,0.7,13.9,SF,15.2,0.586,1.2,0.139,1
1529,Jeff Teague,MIN,2018,70,33.0,0.446,0.368,3.0,7.0,1.5,0.3,14.2,PG,16.4,0.5529999999999999,0.4,0.10099999999999999,1
1538,Klay Thompson,GSW,2018,73,34.3,0.488,0.44,3.8,2.5,0.8,0.5,20.0,SG,16.0,0.598,-0.4,0.094,1
1542,Karl-Anthony Towns,MIN,2018,82,35.6,0.545,0.42100000000000004,12.3,2.4,0.8,1.4,21.3,C,24.9,0.6459999999999999,5.1,0.23,1
1555,Dion Waiters,MIA,2018,30,30.6,0.39799999999999996,0.306,2.6,3.8,0.8,0.3,14.3,SG,10.5,0.48700000000000004,-3.5,0.004,1
1556,Kemba Walker,CHO,2018,80,34.2,0.431,0.384,3.1,5.6,1.1,0.3,22.1,PG,20.6,0.5720000000000001,4.0,0.15,0
1557,John Wall,WAS,2018,41,34.4,0.42,0.371,3.7,9.6,1.4,1.1,19.4,PG,19.1,0.515,3.0,0.092,1
1561,T.J. Warren,PHO,2018,65,33.0,0.498,0.222,5.1,1.3,1.0,0.6,19.6,SF,17.6,0.541,-0.7,0.077,0
1566,Russell Westbrook,OKC,2018,80,36.4,0.449,0.298,10.1,10.3,1.8,0.3,25.4,PG,24.7,0.524,6.3,0.166,1
1572,Andrew Wiggins,MIN,2018,82,36.3,0.43799999999999994,0.331,4.4,2.0,1.1,0.6,17.7,SF,13.0,0.505,-2.4,0.034,1
1578,Lou Williams,LAC,2018,79,32.8,0.435,0.359,2.5,5.3,1.1,0.2,22.6,SG,20.2,0.574,2.3,0.125,0
1593,Thaddeus Young,IND,2018,81,32.2,0.48700000000000004,0.32,6.3,1.9,1.7,0.4,11.8,PF,14.8,0.528,0.2,0.10099999999999999,1
1605,LaMarcus Aldridge,SAS,2017,72,32.4,0.47700000000000004,0.41100000000000003,7.3,1.9,0.6,1.2,17.3,PF,18.6,0.532,0.8,0.149,1
1614,Giannis Antetokounmpo,MIL,2017,80,35.6,0.521,0.272,8.8,5.4,1.6,1.9,22.9,SF,26.1,0.599,7.3,0.21,1
1615,Carmelo Anthony,NYK,2017,74,34.3,0.433,0.359,5.9,2.9,0.8,0.5,22.4,SF,17.9,0.535,0.7,0.08900000000000001,0
1617,Trevor Ariza,HOU,2017,80,34.7,0.409,0.344,5.7,2.2,1.8,0.3,11.7,SF,12.4,0.5479999999999999,1.0,0.10400000000000001,1
1626,Harrison Barnes,DAL,2017,79,35.5,0.46799999999999997,0.35100000000000003,5.0,1.5,0.8,0.2,19.2,PF,16.3,0.541,-0.8,0.078,0
1630,Nicolas Batum,CHO,2017,77,34.0,0.40299999999999997,0.33299999999999996,6.2,5.9,1.1,0.4,15.1,SG,15.8,0.529,0.8,0.084,0
1634,Bradley Beal,WAS,2017,77,34.9,0.48200000000000004,0.40399999999999997,3.1,3.5,1.1,0.3,23.1,SG,20.1,0.604,3.3,0.152,1
1643,Patrick Beverley,HOU,2017,67,30.7,0.42,0.382,5.9,4.2,1.5,0.4,9.5,SG,13.0,0.546,1.1,0.12300000000000001,1
1647,Eric Bledsoe,PHO,2017,66,33.0,0.434,0.335,4.8,6.3,1.4,0.5,21.1,PG,20.5,0.563,3.6,0.11800000000000001,0
1651,Devin Booker,PHO,2017,78,35.0,0.423,0.363,3.2,3.4,0.9,0.3,22.1,SG,14.6,0.531,-1.9,0.035,0
1653,Avery Bradley,BOS,2017,55,33.4,0.46299999999999997,0.39,6.1,2.2,1.2,0.2,16.3,SG,14.4,0.5479999999999999,-0.6,0.081,1
1664,Jimmy Butler,CHI,2017,76,37.0,0.455,0.36700000000000005,6.2,5.5,1.9,0.4,23.9,SF,25.1,0.586,7.3,0.23600000000000002,1
1667,Kentavious Caldwell-Pope,DET,2017,76,33.3,0.39899999999999997,0.35,3.3,2.5,1.2,0.2,13.8,SG,12.8,0.519,-0.2,0.086,0
1676,Wilson Chandler,DEN,2017,71,30.9,0.461,0.337,6.5,2.0,0.7,0.4,15.7,SF,14.9,0.545,-1.0,0.077,0
1683,Darren Collison,SAC,2017,68,30.3,0.47600000000000003,0.41700000000000004,2.2,4.6,1.0,0.1,13.2,PG,15.3,0.57,-0.9,0.091,0
1685,Mike Conley,MEM,2017,69,33.2,0.46,0.408,3.5,6.3,1.3,0.3,20.5,PG,23.2,0.604,6.8,0.209,1
1688,DeMarcus Cousins,TOT,2017,72,34.2,0.452,0.361,11.0,4.6,1.4,1.3,27.0,C,25.8,0.562,6.8,0.149,0
1689,Robert Covington,PHI,2017,67,31.6,0.39899999999999997,0.33299999999999996,6.5,1.5,1.9,1.0,12.9,SF,13.2,0.534,0.2,0.071,0
1693,Jae Crowder,BOS,2017,72,32.4,0.46299999999999997,0.39799999999999996,5.8,2.2,1.0,0.3,13.9,SF,14.9,0.613,0.9,0.13699999999999998,1
1696,Stephen Curry,GSW,2017,79,33.4,0.46799999999999997,0.41100000000000003,4.5,6.6,1.8,0.2,25.3,PG,24.6,0.624,6.9,0.22899999999999998,1
1698,Anthony Davis,NOP,2017,75,36.1,0.505,0.299,11.8,2.1,1.3,2.2,28.0,C,27.5,0.58,5.9,0.195,0
1706,DeMar DeRozan,TOR,2017,74,35.4,0.467,0.266,5.2,3.9,1.1,0.2,27.3,SG,24.0,0.552,3.0,0.166,1
1709,Gorgui Dieng,MIN,2017,82,32.4,0.502,0.37200000000000005,7.9,1.9,1.1,1.2,10.0,PF,14.2,0.555,-0.1,0.10300000000000001,0
1712,Goran Dragić,MIA,2017,73,33.7,0.475,0.405,3.8,5.8,1.2,0.2,20.3,PG,19.8,0.575,2.6,0.147,0
1717,Kevin Durant,GSW,2017,62,33.4,0.537,0.375,8.3,4.8,1.1,1.6,25.1,PF,27.6,0.6509999999999999,8.9,0.278,1
1736,Evan Fournier,ORL,2017,68,32.9,0.439,0.35600000000000004,3.1,3.0,1.0,0.1,17.2,SG,13.9,0.555,-1.3,0.059000000000000004,0
1740,Danilo Gallinari,DEN,2017,63,33.9,0.447,0.389,5.2,2.1,0.6,0.2,18.2,SF,17.4,0.622,1.4,0.154,0
1743,Marc Gasol,MEM,2017,74,34.2,0.45899999999999996,0.38799999999999996,6.3,4.6,0.9,1.3,19.5,C,20.3,0.5539999999999999,5.2,0.145,1
1745,Rudy Gay,SAC,2017,30,33.8,0.455,0.37200000000000005,6.3,2.8,1.5,0.9,18.7,SF,17.9,0.5589999999999999,1.9,0.087,0
1748,Paul George,IND,2017,75,35.9,0.461,0.39299999999999996,6.6,3.3,1.6,0.4,23.7,SF,20.2,0.5870000000000001,3.1,0.126,1
1753,Rudy Gobert,UTA,2017,81,33.9,0.6609999999999999,0.0,12.8,1.2,0.6,2.6,14.0,C,23.3,0.6809999999999999,4.4,0.25,1
1756,Eric Gordon,HOU,2017,75,31.0,0.406,0.37200000000000005,2.7,2.5,0.6,0.5,16.2,SG,13.2,0.557,-0.1,0.079,1
1757,Marcin Gortat,WAS,2017,82,31.2,0.579,0.0,10.4,1.5,0.5,0.7,10.8,C,15.4,0.593,-0.8,0.127,1
1762,Draymond Green,GSW,2017,76,32.5,0.418,0.308,7.9,7.0,2.0,1.4,10.2,PF,16.5,0.522,4.9,0.16,1
1766,Blake Griffin,LAC,2017,61,34.0,0.493,0.336,8.1,4.9,0.9,0.4,21.6,PF,22.6,0.569,4.7,0.179,1
1770,James Harden,HOU,2017,81,36.4,0.44,0.34700000000000003,8.1,11.2,1.5,0.5,29.1,PG,27.4,0.613,8.7,0.245,1
1775,Gary Harris,DEN,2017,57,31.3,0.502,0.42,3.1,2.9,1.2,0.1,14.9,SG,16.5,0.611,0.7,0.124,0
1778,Tobias Harris,DET,2017,82,31.3,0.48100000000000004,0.34700000000000003,5.1,1.7,0.7,0.5,16.1,PF,16.9,0.568,1.6,0.128,0
1783,Gordon Hayward,UTA,2017,73,34.5,0.47100000000000003,0.39799999999999996,5.4,3.5,1.0,0.3,21.9,SF,22.2,0.595,5.0,0.19899999999999998,1
1792,George Hill,UTA,2017,49,31.5,0.47700000000000004,0.40299999999999997,3.4,4.2,1.0,0.2,16.9,PG,19.3,0.599,3.8,0.182,1
1796,Jrue Holiday,NOP,2017,67,32.7,0.45399999999999996,0.35600000000000004,3.9,7.3,1.5,0.7,15.4,PG,17.1,0.532,1.3,0.084,0
1801,Al Horford,BOS,2017,68,32.3,0.473,0.355,6.8,5.0,0.8,1.3,14.0,C,17.7,0.5529999999999999,3.4,0.138,1
1808,Serge Ibaka,TOT,2017,79,30.7,0.48,0.391,6.8,0.9,0.5,1.6,14.8,PF,16.4,0.5660000000000001,0.1,0.10099999999999999,0
1813,Kyrie Irving,CLE,2017,72,35.1,0.473,0.401,3.2,5.8,1.2,0.3,25.2,PG,23.0,0.58,3.4,0.17,1
1818,LeBron James,CLE,2017,74,37.8,0.5479999999999999,0.363,8.6,8.7,1.2,0.6,26.4,SF,27.0,0.619,7.6,0.221,1
1838,DeAndre Jordan,LAC,2017,81,31.7,0.7140000000000001,0.0,13.8,1.2,0.6,1.7,12.7,C,21.8,0.6729999999999999,3.3,0.221,1
1853,Zach LaVine,MIN,2017,47,37.2,0.45899999999999996,0.387,3.4,3.0,0.9,0.2,18.9,SG,14.6,0.5760000000000001,0.1,0.08199999999999999,0
1856,Courtney Lee,NYK,2017,77,31.9,0.456,0.401,3.4,2.3,1.1,0.3,10.8,SG,12.2,0.5589999999999999,-0.9,0.081,0
1859,Kawhi Leonard,SAS,2017,74,33.4,0.485,0.38,5.8,3.5,1.8,0.7,25.5,SF,27.6,0.61,9.4,0.264,1
1864,Damian Lillard,POR,2017,75,35.9,0.444,0.37,4.9,5.9,0.9,0.3,27.0,PG,24.1,0.586,5.0,0.185,1
1871,Kevin Love,CLE,2017,60,31.4,0.42700000000000005,0.373,11.1,1.9,0.9,0.4,19.0,PF,21.1,0.573,2.1,0.163,1
1872,Kyle Lowry,TOR,2017,60,37.4,0.46399999999999997,0.41200000000000003,4.8,7.0,1.5,0.3,22.4,PG,22.9,0.623,6.1,0.21600000000000003,1
1882,Wesley Matthews,DAL,2017,73,34.2,0.39299999999999996,0.363,3.5,2.9,1.1,0.2,13.5,SG,11.9,0.5329999999999999,-0.8,0.06,0
1886,CJ McCollum,POR,2017,80,35.0,0.48,0.42100000000000004,3.6,3.6,0.9,0.5,23.0,SG,19.9,0.585,2.0,0.131,1
1899,Khris Middleton,MIL,2017,29,30.7,0.45,0.433,4.2,3.4,1.4,0.2,14.7,SF,15.0,0.57,-0.3,0.085,1
1904,Paul Millsap,ATL,2017,69,34.0,0.442,0.311,7.7,3.7,1.3,0.9,18.1,PF,17.8,0.542,2.1,0.132,1
1908,Marcus Morris,DET,2017,79,32.5,0.418,0.331,4.6,2.0,0.7,0.3,14.0,SF,12.4,0.508,-1.1,0.07200000000000001,0
1909,Markieff Morris,WAS,2017,76,31.2,0.457,0.36200000000000004,6.5,1.7,1.1,0.6,14.0,PF,13.7,0.54,-1.5,0.083,1
1937,Victor Oladipo,OKC,2017,67,33.2,0.442,0.361,4.3,2.6,1.2,0.3,15.9,SG,13.6,0.534,-0.5,0.085,1
1944,Jabari Parker,MIL,2017,51,33.9,0.49,0.365,6.2,2.8,1.0,0.4,20.1,PF,19.1,0.563,0.7,0.11199999999999999,1
1949,Chris Paul,LAC,2017,61,31.5,0.47600000000000003,0.41100000000000003,5.0,9.2,2.0,0.1,18.1,PG,26.2,0.614,8.7,0.264,1
1959,Otto Porter,WAS,2017,80,32.6,0.516,0.434,6.4,1.5,1.5,0.5,13.4,SF,17.3,0.628,3.3,0.17300000000000001,1
1961,Kristaps Porziņģis,NYK,2017,66,32.8,0.45,0.35700000000000004,7.2,1.5,0.7,2.0,18.1,PF,17.4,0.546,0.3,0.1,0
1973,Josh Richardson,MIA,2017,53,30.5,0.39399999999999996,0.33,3.2,2.6,1.1,0.7,10.2,SG,10.7,0.493,-1.1,0.066,0
1976,Andre Roberson,OKC,2017,79,30.1,0.46399999999999997,0.245,5.1,1.0,1.2,1.0,6.6,SF,9.6,0.51,-1.0,0.085,1
1982,Derrick Rose,NYK,2017,64,32.5,0.47100000000000003,0.217,3.8,4.4,0.7,0.3,18.0,PG,17.0,0.53,-1.0,0.068,0
1985,Ricky Rubio,MIN,2017,75,32.9,0.402,0.306,4.1,9.1,1.7,0.1,11.1,PG,16.8,0.539,0.9,0.11900000000000001,0
1993,Dennis Schröder,ATL,2017,79,31.5,0.451,0.34,3.1,6.3,0.9,0.2,17.9,PG,16.1,0.5329999999999999,0.0,0.071,1
2004,Marcus Smart,BOS,2017,79,30.4,0.359,0.28300000000000003,3.9,4.6,1.6,0.4,10.6,SG,12.0,0.486,-1.3,0.064,1
2019,Jeff Teague,IND,2017,82,32.4,0.442,0.35700000000000004,4.0,7.8,1.2,0.4,15.3,PG,19.2,0.574,2.2,0.146,1
2023,Isaiah Thomas,BOS,2017,76,33.8,0.46299999999999997,0.379,2.7,5.9,0.9,0.2,28.9,PG,26.5,0.625,6.7,0.23399999999999999,1
2026,Klay Thompson,GSW,2017,78,34.0,0.46799999999999997,0.414,3.7,2.1,0.8,0.5,22.3,SG,17.4,0.5920000000000001,0.8,0.129,1
2032,Karl-Anthony Towns,MIN,2017,82,37.0,0.542,0.36700000000000005,12.3,2.7,0.7,1.3,25.1,C,25.9,0.618,4.7,0.201,0
2035,Myles Turner,IND,2017,81,31.4,0.511,0.348,7.3,1.3,0.9,2.1,14.5,C,18.5,0.585,1.1,0.151,1
2049,Dion Waiters,MIA,2017,46,30.1,0.424,0.395,3.3,4.3,0.9,0.4,15.8,SG,14.5,0.507,-0.1,0.057,0
2050,Kemba Walker,CHO,2017,79,34.7,0.444,0.39899999999999997,3.9,5.5,1.1,0.3,23.2,PG,21.3,0.569,4.1,0.142,0
2051,John Wall,WAS,2017,78,36.4,0.451,0.327,4.2,10.7,2.0,0.6,23.1,PG,23.2,0.541,4.7,0.149,1
2052,T.J. Warren,PHO,2017,66,31.0,0.495,0.265,5.1,1.1,1.2,0.6,14.4,SF,15.6,0.539,-0.6,0.096,0
2056,Russell Westbrook,OKC,2017,81,34.6,0.425,0.34299999999999997,10.7,10.4,1.6,0.4,31.6,PG,30.6,0.5539999999999999,11.1,0.22399999999999998,1
2059,Hassan Whiteside,MIA,2017,77,32.6,0.557,0.0,14.1,0.7,0.7,2.1,17.0,C,22.6,0.579,1.5,0.18100000000000002,0
2060,Andrew Wiggins,MIN,2017,82,37.2,0.452,0.35600000000000004,4.0,2.3,1.0,0.4,23.6,SF,16.5,0.534,-1.7,0.066,0
2066,Marvin Williams,CHO,2017,76,30.2,0.42200000000000004,0.35,6.6,1.4,0.8,0.7,11.2,PF,13.7,0.551,0.0,0.105,0
2079,Thaddeus Young,IND,2017,74,30.2,0.527,0.381,6.1,1.6,1.5,0.4,11.0,PF,14.9,0.562,0.5,0.1,1
2088,Arron Afflalo,NYK,2016,71,33.4,0.44299999999999995,0.382,3.7,2.0,0.4,0.1,12.8,SG,10.9,0.531,-2.9,0.055,0
2091,LaMarcus Aldridge,SAS,2016,74,30.6,0.513,0.0,8.5,1.5,0.5,1.1,18.0,PF,22.4,0.565,2.3,0.215,1
2102,Ryan Anderson,NOP,2016,66,30.4,0.42700000000000005,0.366,6.0,1.1,0.6,0.4,17.0,PF,17.2,0.546,-0.2,0.092,0
2103,Giannis Antetokounmpo,MIL,2016,80,35.3,0.506,0.257,7.7,4.3,1.2,1.4,16.9,PG,18.8,0.5660000000000001,2.1,0.121,0
2105,Carmelo Anthony,NYK,2016,72,35.1,0.434,0.33899999999999997,7.7,4.2,0.9,0.5,21.8,SF,20.3,0.53,3.3,0.121,0
2108,Trevor Ariza,HOU,2016,81,35.3,0.41600000000000004,0.371,4.5,2.3,2.0,0.3,12.7,SF,12.9,0.551,0.4,0.09,1
2118,Harrison Barnes,GSW,2016,66,30.9,0.466,0.38299999999999995,4.9,1.8,0.6,0.2,11.7,SF,12.3,0.5589999999999999,-1.3,0.11599999999999999,1
2122,Nicolas Batum,CHO,2016,70,35.0,0.426,0.348,6.1,5.8,0.9,0.6,14.9,SF,15.6,0.546,1.2,0.09699999999999999,0
2126,Bradley Beal,WAS,2016,55,31.1,0.449,0.387,3.4,2.9,1.0,0.2,17.4,SG,15.5,0.547,0.3,0.076,0
2136,Eric Bledsoe,PHO,2016,31,34.2,0.45299999999999996,0.37200000000000005,4.0,6.1,2.0,0.6,20.4,PG,20.0,0.557,3.3,0.11599999999999999,0
2142,Chris Bosh,MIA,2016,53,33.5,0.467,0.365,7.4,2.4,0.7,0.6,19.1,PF,20.2,0.5710000000000001,4.0,0.172,1
2143,Avery Bradley,BOS,2016,76,33.4,0.447,0.361,2.9,2.1,1.5,0.3,15.2,SG,13.2,0.5379999999999999,-0.1,0.09,1
